ClassTissuePost,ClassTissuePre,ClassTissueFlair,ClassTumorPost,ClassTumorPre,ClassTumorFlair,ClassEdemaPost,ClassEdemaPre,ClassEdemaFlair
0.7401465,0.36270618,0.20295079,1.459502,1.3842756,1.7981148,0.97173434,1.1347526,1.5829953
0.19590797,0.33351943,0.06718312,1.9862411,1.4006183,1.9627681,0.8238693,0.8878988,1.6881609
0.66394925,0.53532916,0.3769215,1.0869427,0.8404898,0.87769204,0.9947687,0.9990466,1.4394839
1.08282,1.1765653,1.2176814,2.1902726,1.1973106,1.6802037,0.99593073,0.96821254,1.6711202
0.2764862,0.12777176,0.119272545,1.89748,0.9063491,0.7831487,1.0891856,1.1295314,1.2684572
0.85389286,0.51700884,0.16628264,1.1524464,0.9610443,1.0681655,0.9788504,1.0751449,1.5398973
0.49943846,0.56792605,0.10125231,1.7906384,0.92579746,0.8514902,1.0356015,1.1699499,1.1687218
0.13919567,0.12753992,0.14148924,1.8441883,0.9514973,0.7501817,0.9649747,1.1186397,1.1529796
1.0295821,1.1564472,1.0712214,1.5479137,1.2179259,1.4327327,1.1560382,1.1872096,1.1503878
0.9871866,1.0470707,1.6786255,1.6833026,1.4550084,1.4342395,0.9463609,1.0132558,1.6755947
1.1703047,1.183931,1.124281,1.624679,1.7232611,1.8406698,0.95744866,1.0627602,1.5848604
1.0119524,1.1234548,1.0888729,2.0049577,0.8592674,0.95660293,0.9689024,1.017169,1.6811812
0.26937744,0.83270717,0.56860167,1.7713724,1.2001278,1.263765,1.0433903,1.1535934,1.2445626
1.1745348,1.1568004,1.1215239,1.1295371,1.2882365,1.9250178,1.0493561,1.0312388,1.2071453
0.6710143,0.63038725,0.35202906,1.1803229,1.4304768,1.7455999,0.8178995,0.9235708,1.6720974
0.4007458,0.37273496,0.1838722,1.9555757,1.4221976,1.7598996,1.1266173,1.175611,1.3978062
0.0640628,1.1237893,0.08599188,1.5064883,1.2740141,1.3115358,1.1335949,1.116327,1.443368
0.9416132,1.1118971,1.0919824,1.7607096,1.0754746,1.6096355,0.96519446,1.0784228,1.6395495
1.188286,0.7482191,0.29782766,1.4874227,0.92536783,1.25087,0.85943323,1.0215652,1.7256347
0.55083907,0.24963292,0.13861707,1.2671503,1.1861522,1.1427115,1.1339462,1.1609977,1.309695
0.42907384,0.3560922,0.11084363,1.7323642,1.3031644,1.3956132,0.97175205,1.0651672,1.6063799
0.21455534,0.25241986,0.22453159,1.5721914,1.6698904,1.6349803,0.87040347,0.9754624,1.6883458
0.23137704,0.25745633,0.07289742,2.1357458,1.5958896,1.550267,0.874357,1.1877737,1.2653524
1.1355215,1.1666428,1.0557818,1.4423932,0.9604864,1.2019715,1.0137117,1.1321388,1.5030795
0.80512226,0.4946452,0.18420213,1.4891294,1.3569815,1.9222448,0.92006,1.056989,1.5356753
0.04407195,0.058632195,0.03128304,1.8458247,1.3185948,1.3588436,1.136201,1.189831,1.2574476
1.0930617,0.94262683,1.2268039,1.4388572,0.9696454,1.0259659,0.99699575,1.1078632,1.6207463
1.0015408,1.1424326,1.1082257,1.6241995,0.7761765,1.1981581,1.047228,1.2623658,1.4968996
0.93039185,1.1236482,1.0791922,1.5960311,0.8232026,0.9228801,1.1218891,1.1831601,1.3323193
0.9163407,0.98977906,1.0878036,1.4198453,0.92756486,1.0518647,0.8925952,0.96186465,1.7519187
0.9904719,1.1192412,1.0426025,1.5973179,1.0412664,1.216488,1.0729754,1.1218168,1.3967329
0.6293753,0.65472484,0.39033136,2.0992496,1.142082,1.850178,0.9486881,1.007514,1.4898341
1.1469071,1.0253884,0.84655875,1.7851841,0.9215266,0.8242925,0.9373071,1.0656185,1.0886939
0.5767707,0.29303557,0.08392006,1.5373399,1.1510825,1.3487976,1.0036141,1.1041899,1.2962463
0.9758659,1.1629145,1.0940372,1.6953188,1.0930259,1.19274,0.8133868,1.0106692,1.6348433
0.22257635,0.15444459,0.07233412,2.015311,0.97314847,1.2058308,0.8793131,1.043285,1.5827439
1.0419699,1.1556448,1.1197971,1.96818,1.525281,1.8635448,1.0328232,1.0881832,1.6159916
0.09031416,0.73167217,0.31892058,2.0240066,0.99104977,1.125421,0.94921994,1.0481658,1.181809
0.25786445,0.19671018,0.05972008,1.5311564,1.2193683,1.43619,1.0673288,1.19826,1.2534752
0.12859242,0.07567946,0.05192674,1.8540274,1.271059,1.4942216,1.1178478,1.1795796,1.3759437
0.7350579,0.55816364,0.3736891,1.6843328,1.3364543,1.6706687,1.0988123,1.21245,1.1435701
0.085455954,0.36571485,0.3968578,1.7638206,1.119263,1.8061407,0.8575615,1.0624878,1.5878307
0.71417814,0.23769741,0.46271542,1.5363963,0.9521955,1.1842316,1.2707901,1.2664205,1.2106606
0.09346058,0.11587743,0.052204102,1.6582745,0.7575747,0.94682133,1.172848,1.1084385,1.3321445
1.060434,1.056673,0.89918745,1.1820279,1.0620339,1.2916476,0.9830593,1.0562373,1.5293852
0.94808084,0.8801459,0.6029507,1.2905751,0.9529491,1.0641584,1.0869942,1.135417,1.2353014
1.0405594,1.1411175,1.173543,1.5818485,0.85565543,0.65259916,1.1189305,1.1854368,1.3655115
0.84834063,0.4433612,0.27909836,1.574852,1.1660426,1.48233,0.94496787,1.0660094,1.2584296
1.0151445,1.1054286,1.1522719,1.617681,1.0997764,1.5045767,1.0912905,1.2615824,1.4658824
0.15063687,0.268223,0.25531706,1.5373017,1.9312996,1.874282,0.8804043,1.0136724,1.7167499
1.0257157,1.1124129,1.0443089,1.2534118,0.85303384,1.1356921,1.0570685,1.1383474,1.1834314
1.064926,1.1238372,1.0190876,1.7237148,0.9928671,1.2830391,1.0669708,1.1153136,1.6206417
1.0034754,1.1417202,1.1232084,1.3985046,1.5822253,1.912262,1.0443414,1.0932142,1.3382976
0.67686623,0.668701,0.81734174,1.5108966,1.1459162,1.5103272,1.015152,1.0892209,1.643987
1.035886,1.1750137,1.1248535,2.1394548,1.0699651,1.318409,1.0465378,1.0121151,1.301627
1.0971417,1.0359778,0.76139015,1.4691395,1.102088,1.3965163,1.1774002,1.181238,1.3173541
1.1754676,0.9802477,0.5374498,1.4931128,1.0808157,1.2708625,1.0666276,1.1696006,1.4332223
1.1323328,0.7127268,0.38882634,1.481352,1.5605637,1.9583688,0.95522034,1.0313487,1.6535145
1.1797793,0.7204983,0.52586097,1.8447131,0.9221078,1.0528055,0.9362033,1.0246917,1.6767998
1.2220327,0.90737516,0.41867733,1.7700474,1.6948192,1.6983259,1.0543175,1.107222,1.5664064
0.105833635,0.086852424,0.053756073,1.5632902,1.1487099,1.7892969,0.84547746,0.923269,1.6837801
1.0733902,1.1474671,1.0107242,0.6080595,1.086056,1.2722784,0.86046124,1.0203646,1.6484809
0.894142,0.98627317,0.9364306,1.284821,1.181402,1.6430002,0.99574393,1.1450688,1.001246
0.8965326,1.0099292,0.9651197,2.0000062,0.7166001,0.8630395,1.0795763,1.3532032,1.6302903
0.11933567,0.11858241,0.025142793,1.0668199,1.1018043,1.7768605,1.1236464,1.1437074,1.4811332
0.5284776,0.7846416,0.6565556,2.0513504,0.75591093,0.989872,1.0730973,1.1499282,1.230921
0.03853042,0.25216126,0.033110894,1.0596546,1.2197807,1.85425,0.92127943,1.0853794,1.6679617
1.1047788,1.1761135,1.6285537,2.3477638,1.2079414,1.7495195,1.1130679,1.220812,1.468977
0.9345775,1.1127114,1.2630329,1.8229492,1.2644833,1.3527029,1.0385274,1.153225,1.5528233
0.8250999,0.64105755,0.28198236,1.8837756,1.214973,1.4029545,1.2078707,1.2309972,1.2205275
0.21372497,0.603298,0.019758964,1.5976235,1.1203845,1.6346518,1.0065048,1.1195693,1.6895002
1.0086464,1.081943,1.0848141,1.7980714,0.8898661,0.90145856,1.0410154,1.1045302,1.3734826
0.9322113,0.5912001,0.6457346,1.7456855,0.9720805,1.1429344,1.0389596,1.1566712,1.5449376
0.0,0.02265416,0.0,1.6934245,0.9088222,0.86792755,0.8613365,1.0564984,1.6323658
0.08217294,0.28007782,0.13379644,1.8498935,1.1987175,1.3954058,1.0007548,1.0285048,1.6478382
1.0856718,0.95737106,1.0560187,1.9096884,1.4869395,1.7338909,1.054668,1.1475831,1.592856
1.0157937,1.1621376,1.0823708,1.19451,1.0956411,1.3213575,1.187046,1.2767414,1.2186725
0.9767798,1.0907367,1.2211231,1.6101918,0.93147105,1.0987518,0.89732265,1.0279387,1.6293023
0.9923524,1.1239759,1.1416907,1.177127,1.4746052,2.6420062,1.0164236,1.1058371,1.6732192
1.049964,1.047357,1.0546496,1.3351845,1.0659052,1.3035471,1.1343637,1.1909889,1.4451052
0.19477196,0.16100922,0.047397207,1.8075255,1.2629219,1.5384195,1.0657248,1.191044,1.0884392
1.1051173,1.1786981,1.2898735,1.5026152,1.2790648,1.7885625,1.0228626,1.0336566,1.5736108
1.0811051,1.0872712,1.316604,1.341136,1.0715239,1.3273804,0.89750445,1.058177,1.6536828
1.040131,1.008395,1.0491687,1.8465809,0.9323478,1.0573165,0.9808744,1.1328477,1.1112293
0.9861083,1.0761294,1.1313666,1.2019606,1.0762794,1.3122075,0.939369,1.0359954,1.5665131
0.463714,0.2954057,0.121460915,1.5006993,1.0520989,1.2337084,1.171684,1.2350036,1.0836275
0.9751138,0.71112335,1.2281029,1.9248518,1.1244956,1.4095514,0.91243845,1.0513082,1.6159459
0.9753189,1.1603673,1.0226647,1.3350481,1.149809,1.543808,0.90163946,0.9520576,1.7351643
0.9379486,1.0164431,0.89257914,1.986797,0.95191246,1.0195212,1.0676694,1.1241953,1.273951
1.110696,1.1203619,1.1499821,1.6899948,0.7710812,0.81628203,0.9526825,1.0880849,1.5168024
0.5496041,0.37540632,0.12563246,1.3393724,1.0142697,1.2463464,0.88593036,1.0285767,1.483137
1.1360613,1.1190873,1.0345119,1.1470692,0.96209276,1.0431298,0.8799355,1.0188537,1.6556747
0.9837488,1.1237146,1.1077102,2.185235,1.1043483,1.6456645,1.0215406,1.1013656,1.5074508
0.9990387,0.93724155,0.99041045,1.8951552,0.9024595,1.1080203,0.97061896,1.0172001,1.512887
1.0751102,1.1654503,1.124382,1.9090452,1.1160967,1.4639206,0.94216156,1.0675263,1.7762622
0.9709633,1.0722591,1.0532197,2.1455483,1.3324834,1.9315186,1.1979785,1.1780772,1.3178388
1.0019975,0.86114305,0.61184204,1.8841759,1.4345146,1.6480281,0.8410204,0.917832,1.6832893
0.3465655,0.34300557,0.11230456,2.0250595,1.212271,1.7085558,0.9345683,1.0074886,1.7333827
0.1519638,0.0465136,0.045429375,1.268453,1.2130152,1.0905015,1.1586696,1.1860828,1.134949
0.97206455,0.9983227,0.95371425,1.0101641,1.1922143,1.869092,1.0733675,1.1356205,1.351828
0.02136936,0.010277759,0.006081215,1.3826573,1.122395,0.9900911,1.0648752,1.1628711,1.1364617
0.89066774,1.0632209,1.0917637,2.4574986,1.3307605,1.9713823,0.9352346,1.0062355,1.6931016
0.26352176,0.3441495,0.07429971,1.6690784,1.1676351,2.0977423,0.84147537,1.0155989,1.6562816
0.39628536,0.24245766,0.10671042,0.95454735,1.0860515,1.3286246,1.1336929,1.1141711,1.1118187
1.1302034,1.1751262,1.066508,1.3087097,1.2271047,1.5460702,0.8788309,1.0477496,1.6458832
0.7151123,0.42352456,0.39174116,1.547203,1.60396,1.7551755,0.89072907,0.9916409,1.6491573
0.015756639,0.20948,0.02833249,1.5079472,1.8134694,1.8084636,1.1121627,1.1326481,1.2494844
0.97623485,0.5374039,0.21034665,1.4066826,1.4453429,1.9979603,0.9594746,1.11758,1.6072638
1.0576879,1.1745572,1.161787,1.946295,1.0955399,1.2462183,1.0393953,1.1698527,1.5217772
1.1857173,1.1033304,1.0441558,2.0113358,1.2570351,1.6553376,1.058053,1.1590599,1.4934069
0.13012119,0.25127152,0.22643848,1.4870024,1.2946647,1.4844291,0.97200316,1.1366946,1.2284371
0.8131409,0.5538519,0.21861094,2.05645,0.75663394,0.6968323,0.95956427,1.0531077,1.1024343
1.0671741,1.1570431,1.0733889,1.34444,0.8414536,1.0943925,1.069419,1.1316319,1.4645083
0.17210853,0.09722564,0.059784237,1.6914402,1.3030039,1.7822387,1.0686129,1.1142098,1.4248108
0.04433472,0.71989,0.59673953,1.907813,0.9091365,1.233437,0.9835607,1.0756363,1.5174328
0.98380953,1.1705624,1.1571754,1.6698073,1.9311724,2.000377,0.9212569,1.0267992,1.8076552
0.10036982,0.6707502,0.23137644,1.5826035,1.1135579,1.2237154,1.1118948,1.1043888,1.2537224
1.056113,1.1301613,1.1652082,1.2753428,1.2193797,1.8269956,1.0778662,1.0572505,1.5534424
0.9733052,0.8121165,0.31574228,1.5380651,1.0829089,1.1585956,0.79497546,1.0263797,1.1576899
1.0018944,1.1192048,1.0337516,1.7650634,1.0355159,1.8026793,0.9997867,1.0428591,1.6356347
1.0368619,1.0948672,0.7762785,1.7500141,1.1890187,1.294476,0.9169454,1.0459627,1.7049227
0.12871616,0.2257066,0.06933047,2.2182398,1.2165524,1.7532692,0.9614227,1.0646865,1.4715303
1.0282289,1.0945718,1.0563688,1.8001342,1.5104245,1.6016783,1.1556237,1.129655,1.1759024
1.0317508,1.1325176,0.8453317,1.8429058,0.9468328,0.56364894,0.87935656,0.9690563,1.6561322
0.46647757,0.3604804,0.064992756,1.9009384,1.1059352,1.7407553,0.9548315,1.0776632,1.0887461
1.0418141,1.137048,1.1004324,2.282551,1.314615,1.7302731,0.8620024,1.0395706,1.7353574
1.0335426,0.9737452,0.99016047,1.8743782,0.9687488,1.1717595,0.8966212,1.044777,1.6346182
0.99314487,0.7274033,0.35965815,1.5671338,1.1401299,1.3762326,0.83255696,0.95367414,1.7738847
0.09775927,1.5846533,1.0045875,1.2016331,1.1275917,1.3729895,0.8384215,1.0611852,1.2207612
1.1709108,1.2115258,1.0265856,1.7790173,1.0457149,1.3313013,1.2882309,1.0879896,1.4473671
1.0494875,1.1091236,0.93577766,1.47389,1.3063453,1.4480323,1.0356028,1.1487579,1.6147046
0.9636362,1.0955206,1.1197435,1.3614817,1.3610017,2.2615063,1.0816222,1.1069974,1.0712831
0.1337545,0.6810975,0.19165811,1.2334999,1.0618196,1.5420516,0.96078765,1.0674715,1.3983073
0.030273058,0.02529566,0.013915308,0.9034461,0.90083545,1.1219141,1.1111751,1.0806248,1.3582568
1.1226797,1.1328408,1.1027241,1.4318814,1.2722262,2.3125072,1.0340436,1.1106784,1.5654823
1.3551792,0.788909,0.6575709,1.3610286,1.0898767,1.2872664,0.83453155,0.9618827,1.7303776
1.0866473,1.1246119,1.1130173,1.8590822,1.0456206,1.7370168,0.9205722,1.0549164,1.7793546
0.083116576,0.56879586,0.61127454,1.5386633,1.2275293,1.2871382,0.8455661,1.0996746,1.2941712
0.099955685,0.14230055,0.4062515,1.7158132,1.1742226,1.3121892,0.9822459,1.0610327,1.5087746
0.21534677,0.8484727,0.2667673,0.9799719,1.1180453,1.4330869,1.1548295,1.1208402,1.320004
0.033715583,0.08956018,0.035085164,1.6839956,1.421604,1.2529638,0.9605,1.0872104,1.5994842
1.1450192,1.1433996,0.8132228,1.8079113,1.1199683,1.7126787,0.8759609,0.9488104,1.7083069
0.50257975,0.5922366,0.49286145,1.3327837,0.9094184,1.1018308,1.1866072,1.2464156,1.2708594
0.09656026,0.31009594,0.10689198,1.3382423,1.1554796,1.5869102,0.7844686,1.0114864,1.6939654
0.20132264,0.73359954,0.019779608,2.3572967,1.4999076,1.7064701,1.1150335,1.160286,1.3962201
1.0301149,1.171112,1.1561286,1.5638313,1.0306295,1.1642954,0.9759833,1.0974959,1.5796897
0.7257105,0.9032947,0.27624318,1.584953,1.0191399,1.1945138,0.838225,1.0385681,1.6751133
0.6290514,0.677767,0.45854783,1.4448242,1.053846,1.2176635,1.0673919,1.1312748,1.5314521
0.096641794,0.31122407,0.516125,1.4666535,0.9444012,1.3352932,1.1009002,1.1422088,1.1357058
1.0162355,1.1647922,1.1234677,1.3886362,1.1079762,1.3915097,1.04682,1.1154003,1.6904522
1.0297111,1.0236038,1.1654469,1.5263742,1.2105207,1.647657,0.9081743,1.0639601,1.791418
1.015666,1.1032505,0.9646322,1.3806766,1.1043429,1.660439,1.0809288,1.1060023,1.5491323
0.22224884,0.25273874,0.74887645,2.0878375,1.2243434,1.7964962,0.9061066,1.0631384,1.6902834
0.7548953,0.48616526,0.22042806,1.90501,0.998897,1.3193948,1.1652619,1.2513938,1.2968862
0.51068467,0.29740924,0.30796432,1.3770816,0.95809084,1.1135795,0.98301446,1.122539,1.5767907
0.8492434,0.6262905,0.43261516,2.2226033,1.1450822,1.522173,1.1647956,1.1675389,1.30808
0.042226728,0.1942776,0.0653741,1.8862273,0.96248484,0.99897903,0.8548144,1.0144897,1.6620066
1.0497847,1.0132772,1.2209687,1.189436,1.0913627,1.43695,0.80584925,0.9227073,1.6999283
0.024882222,0.048486475,0.040124346,1.9393475,1.1967129,1.9020314,1.1066767,1.1004777,1.1380998
1.1207438,1.0710933,0.407147,1.4390117,0.90391284,0.7906625,0.9467438,1.0660752,1.5851055
1.0617816,1.071611,1.1965901,1.5429894,1.0861554,1.4316282,1.2011979,1.2034961,1.3477563
1.2266339,1.0847726,1.0029906,1.6777071,1.148641,1.7700278,0.97570395,1.0873954,1.283385
0.09147961,0.27019727,0.24808735,1.6727934,0.94737333,1.1876184,1.1482044,1.2725337,1.4072548
0.14096138,0.31585118,0.04832526,1.681268,1.279503,1.2387549,0.7529014,1.036519,1.2617502
0.7808914,0.6408079,0.45017233,1.7236823,1.3390878,1.4688264,0.9653212,1.1268628,1.3190682
0.1883353,0.20397003,0.27145955,1.7956852,1.2373588,1.7252413,0.925197,1.0977228,1.6622823
1.1174321,1.1392279,1.0788392,1.827857,1.1350553,1.5959052,0.9751369,1.0364988,1.5264587
1.180144,1.1538509,1.031292,1.4681001,1.1794751,1.418264,0.93067455,1.1268119,1.6215543
1.0822383,1.1011724,1.0874076,1.5570525,1.4651213,1.5652282,0.9412072,1.0689305,1.5959431
0.14201912,0.11634384,0.05463106,1.4578357,0.9896893,0.9300979,1.1579772,1.1533523,1.0927286
0.02774624,0.0809675,0.046381254,1.9610437,0.9743936,1.1218876,1.0380824,1.1000509,1.1337914
1.0907675,0.7566147,0.6019918,1.8434957,1.4202137,1.5824945,0.90944964,1.0510237,1.7361435
1.0195407,1.0875148,0.88021916,1.6538836,1.3085308,1.4285772,0.8998289,1.028976,1.6630205
1.0012821,1.1496913,0.8159844,1.205552,1.4222702,2.5863767,0.8566762,1.0107107,1.64866
1.0370067,1.0928862,1.1414108,1.3916351,0.97382486,1.1325047,1.1096004,1.115238,1.4644549
1.237815,0.75591886,0.28512883,1.5346526,1.0813097,1.2247206,1.2215191,1.2186279,1.0740451
1.0116228,1.1458248,0.8724031,2.1168525,1.1132905,1.8391899,0.96872795,1.0748377,1.5436354
0.0038514456,0.005134522,0.014989399,1.795168,1.1288425,1.3793136,1.0885651,1.1338955,1.6164297
1.5719267,1.0450513,0.9607258,1.8226788,1.1740406,1.288142,1.1027852,1.1988981,1.4686693
0.9336656,0.957124,0.86249673,1.5666091,1.2966547,1.5025932,0.88583446,0.98833585,1.3701584
0.30658987,0.30082193,0.119429335,1.3395967,1.0932884,1.3726842,1.610998,1.0810272,1.6774925
0.04784433,0.01291982,0.0076860087,1.2132251,1.0357548,1.0468335,1.1100639,1.1455512,1.1701561
1.3279394,0.8807741,0.69465005,1.4046046,1.0991788,2.0126433,0.87615484,0.9953499,1.7635927
0.84241736,0.5138773,0.24430029,1.2883474,1.1230614,1.3224866,0.74342185,0.9467078,1.5300651
0.10920396,0.25890803,0.36712024,1.9903909,1.034336,1.1624397,1.1554868,1.2006435,1.2798611
0.106694125,1.5935949,1.4202434,1.7172017,0.9987395,0.77201045,1.0342774,1.2381394,1.4616756
1.0078573,1.0961788,1.1526695,1.5285373,1.7456511,1.6897087,0.85807854,1.0871114,1.8446683
0.94108766,0.61933994,0.26934755,0.84834516,0.7928785,0.25293845,0.7978654,0.9407397,1.1782722
1.0139769,1.1279298,1.0028237,1.3132634,1.0810168,0.97662497,1.2334499,1.1463373,1.060717
0.16148882,0.13569215,0.059207086,2.0466576,1.1044692,1.1903038,0.8492959,0.9367298,1.631999
0.4830166,0.46698013,0.12540069,1.9087876,1.0137379,1.4557794,1.0560082,1.1108803,1.5574453
0.94393796,1.0275708,0.93425685,1.2542851,1.0703017,1.7974241,0.91713274,1.0572368,1.5212274
0.47579193,0.34093264,0.12779377,1.6917202,1.1565285,1.3086972,1.1689911,1.2305374,1.330692
0.20989189,0.06718434,0.027787546,2.1826127,0.96881926,1.0514766,0.7457306,1.0104402,1.1306108
1.0495999,1.1356841,1.1347865,1.5359622,0.9575929,1.2088844,1.1331294,1.1867799,1.3650764
1.0149478,1.1196493,1.044702,1.8869351,1.625551,1.6155411,1.098595,1.1127748,1.5887928
0.095033154,0.22053908,0.09859575,1.198905,1.1729256,1.3963658,1.0205355,1.1413878,1.4484371
1.1066196,0.8837151,0.3048229,1.9380838,0.9818296,1.1999761,0.99258184,1.08545,1.5904562
0.2792552,0.106485225,0.09748502,2.1505678,1.2247932,1.6968329,1.0950798,1.1966385,1.438615
1.0076405,1.1690841,1.1166744,1.7771447,1.7021736,1.8327918,0.91836625,1.0487145,1.795394
0.041954886,1.4156477,0.82951254,2.3965151,1.2058108,1.5648189,1.1131644,1.140171,1.2311916
1.0253979,1.0964059,1.0939972,1.1758759,1.0594194,1.2454876,0.8490116,0.9492764,1.6850597
1.0311675,1.1834248,1.0942751,1.0065824,1.0366688,1.2094256,0.9319317,1.0467219,1.6339393
0.062322978,0.054381926,0.08909838,1.5144151,1.2020829,1.3724228,1.161166,1.2151473,1.0677288
0.7648201,0.90190923,0.44115767,1.8814727,1.1114544,1.3975364,0.8890128,1.0172718,1.7947053
0.02310949,0.07115179,0.08256603,1.5840827,1.3276368,1.7046204,0.8600492,0.9938654,1.6462888
0.9486122,1.1267968,1.0490056,1.0923998,0.8572677,1.2766063,1.072014,1.1515785,1.5052943
0.78704715,0.678812,0.14562534,1.0276933,1.1480817,1.1395123,0.9818866,1.0300204,1.5526263
0.6887363,0.5855398,0.17682545,1.3342733,0.90683335,0.9254054,0.72279346,0.99830276,1.066793
0.26037326,0.12767984,0.040222526,1.1833227,1.0477103,1.0903467,0.8162528,1.0275863,1.1039113
1.1049886,1.186413,1.1128819,1.3019855,0.99054855,1.3478774,1.2392503,1.2507702,1.3325176
0.1888675,0.12172054,0.26027676,1.4797913,1.437709,1.3706319,1.1137096,1.0887585,1.2164026
0.74469215,0.66627634,0.40117726,1.7559018,0.9390642,1.0953887,0.89968055,1.041612,1.6681691
0.0299053,0.076315366,0.041938465,0.70879066,1.1597553,1.3775256,1.1478546,1.1839339,1.4309115
0.4524394,0.2376871,0.30875906,1.3893985,1.3052934,1.8584626,1.0757277,1.0833907,1.6012329
0.7038443,0.8677931,0.63054705,2.496339,1.3984036,2.118045,1.0492094,1.138274,1.5314002
0.03373034,0.091646574,0.04927068,1.50222,0.7456102,0.91333497,1.001906,1.1146246,1.0854572
0.15499082,0.4895976,0.22449383,1.6231091,1.4944003,1.6025183,1.1618372,1.1946168,1.3374385
0.14635748,0.22550192,0.21658617,2.6612747,1.1294097,1.3234186,0.8287315,1.0452602,1.6772925
1.1929594,1.0454578,1.0304657,1.5706893,0.9562232,1.2940329,1.072988,1.1666024,1.3993117
1.0099897,0.8901829,0.61742187,1.8090318,0.9389757,1.015163,1.0719415,1.1803463,1.0771548
0.81608295,0.64130324,0.3721938,1.9486123,1.5480462,1.6441852,0.8449238,0.91693574,1.6865919
0.09691642,0.69892126,0.37503168,1.3141899,1.2363808,1.1761839,0.9072368,1.0483292,1.5591964
0.0018246586,0.04407295,0.020548105,1.5156842,1.0900733,1.7526203,1.0980594,1.1869465,1.2251492
1.011859,1.1517167,1.0080827,1.8551854,1.1770816,1.2871108,0.85900366,0.9903422,1.6904742
0.07831553,0.056072574,0.08115462,1.8876598,0.9514203,1.079256,1.1402051,1.0678772,1.330709
1.0540917,1.1508323,1.1517763,1.744648,1.1144494,1.375779,0.9403987,0.9973406,1.759497
0.92959577,1.0478363,1.131624,1.2955676,1.1423271,1.2990494,0.8230229,1.0934306,1.3485031
